product_id,product_name,category,unit_price,stock_level,product_launch_date,supplier_id
P2668,Tortillas 500 ml #21,Bakery,7.61,292,2021-02-12,S018
P2669,Sourdough Bread 12 oz #22,Bakery,5.67,1379,2020-07-12,S015
P2670,Bagels 32 oz #22,Bakery,6.76,1403,2020-05-16,S018
P2671,Croissants 500 ml #22,Bakery,9.07,128,2021-12-07,S007
P2672,Whole Wheat Bread 2 lb #22,Bakery,4.20,1593,2022-05-22,S010
P2673,Muffins 32 oz #22,Bakery,4.94,1249,2022-04-05,S018
P2674,Pita Bread 12 oz #22,Bakery,7.13,1313,2021-02-18,S005
P2675,Brioche Buns 32 oz #22,Bakery,2.82,465,2021-03-19,S009
P2676,Tortillas 1 L #22,Bakery,6.51,1169,2020-09-16,S019
P2677,Sourdough Bread 32 oz #23,Bakery,7.16,1278,2022-02-23,S019
P2678,Bagels 500 ml #23,Bakery,6.84,1962,2023-06-15,S016
P2679,Croissants 1 L #23,Bakery,3.67,574,2020-01-06,S007
P2680,Whole Wheat Bread 16 oz #23,Bakery,2.73,393,2023-06-13,S006
P2681,Muffins 32 oz #23,Bakery,5.80,259,2020-01-01,S002
P2682,Pita Bread 1 lb #23,Bakery,3.10,1461,2022-06-19,S016
P2683,Brioche Buns 1 L #23,Bakery,4.62,340,2022-10-21,S008
P2684,Tortillas 1 L #23,Bakery,6.48,889,2022-02-11,S016
P2685,Sourdough Bread 32 oz #24,Bakery,4.84,1186,2022-12-05,S003
P2686,Bagels 16 oz #24,Bakery,9.07,1397,2021-03-14,S009
P2687,Croissants 2 lb #24,Bakery,7.69,1004,2022-06-14,S016
P2688,Whole Wheat Bread 500 ml #24,Bakery,7.56,346,2021-05-28,S018
P2689,Muffins 32 oz #24,Bakery,9.20,464,2023-08-28,S001
P2690,Pita Bread 1 L #24,Bakery,8.93,1472,2022-08-12,S012
P2691,Brioche Buns 2 lb #24,Bakery,7.83,1246,2021-03-13,S007
P2692,Tortillas 500 ml #24,Bakery,5.06,121,2021-01-01,S007
P2693,Sourdough Bread 16 oz #25,Bakery,5.54,111,2022-12-13,S019
P2694,Bagels 32 oz #25,Bakery,4.48,1975,2020-07-11,S009
P2695,Croissants 2 lb #25,Bakery,6.02,659,2020-01-27,S002
P2696,Whole Wheat Bread 1 lb #25,Bakery,7.18,915,2023-08-07,S002
P2697,Muffins 32 oz #25,Bakery,9.97,661,2023-12-13,S002
P2698,Pita Bread 1 L #25,Bakery,9.77,1570,2020-03-03,S016
P2699,Brioche Buns 1 lb #25,Bakery,9.98,1104,2023-07-18,S006
P2700,Tortillas 1 L #25,Bakery,5.79,1217,2023-08-19,S004
P2701,Sourdough Bread 2 lb #26,Bakery,2.31,1931,2020-02-29,S005
P2702,Bagels 1 L #26,Bakery,7.65,1842,2020-12-28,S005
P2703,Croissants 12 oz #26,Bakery,2.66,1008,2020-09-01,S002
P2704,Whole Wheat Bread 32 oz #26,Bakery,4.51,1846,2023-01-19,S007
P2705,Muffins 32 oz #26,Bakery,7.24,1814,2020-02-04,S011
P2706,Pita Bread 2 lb #26,Bakery,9.18,1578,2020-12-12,S012
P2707,Brioche Buns 1 lb #26,Bakery,6.13,952,2023-09-22,S002
P2708,Tortillas 16 oz #26,Bakery,2.52,1592,2022-10-24,S009
P2709,Sourdough Bread 12 oz #27,Bakery,2.67,664,2022-06-27,S020
P2710,Bagels 1 lb #27,Bakery,3.59,454,2022-11-01,S001
P2711,Croissants 32 oz #27,Bakery,4.49,341,2023-02-22,S011
P2712,Whole Wheat Bread 12 oz #27,Bakery,5.73,1259,2023-11-27,S015
P2713,Muffins 16 oz #27,Bakery,2.71,1594,2020-07-04,S003
P2714,Pita Bread 500 ml #27,Bakery,3.49,141,2023-04-25,S006
P2715,Brioche Buns 500 ml #27,Bakery,8.31,867,2021-03-21,S015
P2716,Tortillas 32 oz #27,Bakery,2.65,1814,2021-05-20,S007
P2717,Sourdough Bread 32 oz #28,Bakery,7.98,209,2020-09-28,S013
P2718,Bagels 32 oz #28,Bakery,7.65,387,2020-12-30,S019
P2719,Croissants 1 L #28,Bakery,4.52,485,2021-04-07,S009
P2720,Whole Wheat Bread 32 oz #28,Bakery,9.07,631,2020-12-28,S015
P2721,Muffins 32 oz #28,Bakery,4.12,1285,2022-09-30,S012
P2722,Pita Bread 2 lb #28,Bakery,4.79,1020,2023-08-07,S006
P2723,Brioche Buns 1 lb #28,Bakery,2.29,418,2023-04-13,S018
P2724,Tortillas 1 lb #28,Bakery,6.55,810,2023-12-09,S010
P2725,Sourdough Bread 2 lb #29,Bakery,3.66,1229,2023-12-03,S009
P2726,Bagels 32 oz #29,Bakery,2.73,546,2021-03-07,S015
P2727,Croissants 2 lb #29,Bakery,4.09,1448,2020-08-24,S006
P2728,Whole Wheat Bread 2 lb #29,Bakery,5.80,761,2022-08-14,S012
P2729,Muffins 2 lb #29,Bakery,6.51,1945,2023-09-10,S002
P2730,Pita Bread 500 ml #29,Bakery,4.58,834,2020-08-02,S001
P2731,Brioche Buns 32 oz #29,Bakery,3.27,789,2022-08-31,S004
P2732,Tortillas 32 oz #29,Bakery,3.50,433,2022-01-03,S015
P2733,Sourdough Bread 1 lb #30,Bakery,6.37,1757,2020-02-14,S020
P2734,Bagels 500 ml #30,Bakery,5.65,990,2023-03-25,S013
P2735,Croissants 32 oz #30,Bakery,5.79,1581,2021-05-13,S012
P2736,Whole Wheat Bread 500 ml #30,Bakery,6.81,921,2022-09-15,S010
P2737,Muffins 1 L #30,Bakery,2.32,1944,2021-04-24,S017
P2738,Pita Bread 1 L #30,Bakery,2.86,651,2022-05-22,S019
P2739,Brioche Buns 16 oz #30,Bakery,5.21,1148,2020-02-28,S006
P2740,Tortillas 500 ml #30,Bakery,9.38,1173,2023-05-07,S007
P2741,Sourdough Bread 1 L #31,Bakery,9.61,385,2023-03-09,S005
P2742,Bagels 12 oz #31,Bakery,7.31,733,2020-04-20,S005
P2743,Croissants 1 lb #31,Bakery,8.41,438,2022-07-28,S015
P2744,Whole Wheat Bread 16 oz #31,Bakery,2.01,1908,2020-10-29,S006
P2745,Muffins 16 oz #31,Bakery,4.41,583,2020-06-13,S007
P2746,Pita Bread 16 oz #31,Bakery,5.49,1502,2021-05-16,S018
P2747,Brioche Buns 12 oz #31,Bakery,8.77,1077,2022-02-05,S006
P2748,Tortillas 2 lb #31,Bakery,4.76,1506,2022-08-22,S013
P2749,Sourdough Bread 500 ml #32,Bakery,7.59,870,2022-08-25,S015
P2750,Bagels 1 lb #32,Bakery,7.65,363,2020-07-15,S011
P2751,Croissants 1 lb #32,Bakery,8.10,1683,2020-09-30,S011
P2752,Whole Wheat Bread 500 ml #32,Bakery,9.18,1887,2023-10-13,S014
P2753,Muffins 12 oz #32,Bakery,6.78,810,2022-12-29,S016
P2754,Pita Bread 12 oz #32,Bakery,7.36,554,2023-04-16,S020
P2755,Brioche Buns 32 oz #32,Bakery,3.43,841,2021-04-26,S011
P2756,Tortillas 2 lb #32,Bakery,6.01,1327,2020-01-04,S013
P2757,Sourdough Bread 16 oz #33,Bakery,9.32,382,2023-08-15,S016
P2758,Bagels 32 oz #33,Bakery,3.50,991,2021-03-08,S003
P2759,Croissants 16 oz #33,Bakery,4.72,971,2023-09-01,S005
P2760,Whole Wheat Bread 500 ml #33,Bakery,4.28,1781,2022-03-03,S016
P2761,Muffins 16 oz #33,Bakery,2.28,434,2022-05-13,S013
P2762,Pita Bread 1 lb #33,Bakery,7.46,1751,2020-08-05,S003
P2763,Brioche Buns 500 ml #33,Bakery,4.77,1866,2020-07-26,S013
P2764,Tortillas 16 oz #33,Bakery,8.43,753,2020-01-26,S005
P2765,Sourdough Bread 500 ml #34,Bakery,6.60,1031,2022-02-25,S001
P2766,Bagels 1 lb #34,Bakery,5.89,965,2023-10-04,S002
P2767,Croissants 500 ml #34,Bakery,4.42,1398,2021-06-13,S004
P2768,Whole Wheat Bread 2 lb #34,Bakery,6.83,863,2022-07-11,S016
P2769,Muffins 32 oz #34,Bakery,7.70,328,2022-12-31,S006
P2770,Pita Bread 1 L #34,Bakery,9.85,885,2022-12-24,S003
P2771,Brioche Buns 500 ml #34,Bakery,3.20,1308,2021-11-21,S009
P2772,Tortillas 500 ml #34,Bakery,3.58,1886,2023-06-12,S015
P2773,Sourdough Bread 32 oz #35,Bakery,5.48,181,2022-08-09,S004
P2774,Bagels 32 oz #35,Bakery,8.94,202,2022-07-31,S020
P2775,Croissants 1 lb #35,Bakery,7.49,791,2021-05-31,S010
P2776,Whole Wheat Bread 2 lb #35,Bakery,8.13,647,2020-02-18,S006
P2777,Muffins 12 oz #35,Bakery,4.35,1014,2022-05-04,S011
P2778,Pita Bread 2 lb #35,Bakery,4.38,328,2020-03-13,S012
P2779,Brioche Buns 500 ml #35,Bakery,7.86,911,2022-12-24,S008
P2780,Tortillas 12 oz #35,Bakery,3.40,358,2022-12-31,S005
P2781,Sourdough Bread 32 oz #36,Bakery,7.06,807,2022-06-01,S015
P2782,Bagels 1 L #36,Bakery,7.51,1950,2021-05-14,S017
P2783,Croissants 12 oz #36,Bakery,6.55,768,2020-03-24,S012
P2784,Whole Wheat Bread 500 ml #36,Bakery,2.31,1406,2023-06-01,S004
P2785,Muffins 32 oz #36,Bakery,5.06,1999,2020-06-10,S010
P2786,Pita Bread 16 oz #36,Bakery,5.38,1629,2020-02-15,S009
P2787,Brioche Buns 1 L #36,Bakery,7.77,1968,2020-06-11,S014
P2788,Tortillas 2 lb #36,Bakery,9.72,634,2021-01-27,S010
P2789,Sourdough Bread 1 L #37,Bakery,6.92,1725,2023-01-09,S008
P2790,Bagels 32 oz #37,Bakery,7.55,1274,2020-04-10,S016
P2791,Croissants 32 oz #37,Bakery,3.72,1629,2022-06-13,S006
P2792,Whole Wheat Bread 12 oz #37,Bakery,4.21,1338,2023-10-07,S013
P2793,Muffins 32 oz #37,Bakery,9.28,658,2023-10-20,S001
P2794,Pita Bread 1 L #37,Bakery,5.26,948,2020-02-08,S005
P2795,Brioche Buns 2 lb #37,Bakery,4.20,1718,2022-08-05,S011
P2796,Tortillas 12 oz #37,Bakery,2.78,1552,2021-04-05,S011
P2797,Sourdough Bread 32 oz #38,Bakery,3.77,1591,2023-06-06,S020
P2798,Bagels 1 lb #38,Bakery,8.62,1400,2023-04-19,S020
P2799,Croissants 1 lb #38,Bakery,4.63,1242,2022-03-07,S001
P2800,Whole Wheat Bread 32 oz #38,Bakery,4.74,1784,2021-10-16,S015
P2801,Muffins 16 oz #38,Bakery,3.21,1190,2022-10-18,S006
P2802,Pita Bread 1 lb #38,Bakery,7.38,166,2021-06-07,S019
P2803,Brioche Buns 1 lb #38,Bakery,9.74,1249,2023-07-17,S012
P2804,Tortillas 32 oz #38,Bakery,2.66,722,2022-12-20,S010
P2805,Sourdough Bread 500 ml #39,Bakery,8.01,1057,2022-07-13,S001
P2806,Bagels 16 oz #39,Bakery,3.25,1378,2023-04-12,S012
P2807,Croissants 1 L #39,Bakery,6.52,147,2022-04-30,S010
P2808,Whole Wheat Bread 16 oz #39,Bakery,6.45,868,2022-10-02,S018
P2809,Muffins 1 L #39,Bakery,3.05,352,2023-05-28,S004
P2810,Pita Bread 12 oz #39,Bakery,5.17,1268,2021-03-08,S010
P2811,Brioche Buns 1 L #39,Bakery,3.43,1692,2020-11-21,S013
P2812,Tortillas 1 L #39,Bakery,6.40,545,2021-12-21,S014
P2813,Sourdough Bread 32 oz #40,Bakery,9.20,1677,2021-07-25,S012
P2814,Bagels 500 ml #40,Bakery,7.04,1396,2023-09-22,S011
P2815,Croissants 1 lb #40,Bakery,6.02,561,2022-12-26,S013
P2816,Whole Wheat Bread 32 oz #40,Bakery,5.96,1791,2022-08-08,S015
P2817,Muffins 1 lb #40,Bakery,3.26,690,2020-12-29,S001
P2818,Pita Bread 1 L #40,Bakery,6.26,1050,2021-11-15,S006
P2819,Brioche Buns 1 lb #40,Bakery,7.47,1288,2020-07-20,S014
P2820,Tortillas 16 oz #40,Bakery,9.79,1403,2022-04-20,S001
P2821,Sourdough Bread 2 lb #41,Bakery,6.95,1369,2020-10-10,S017
P2822,Bagels 2 lb #41,Bakery,9.99,1599,2023-05-12,S014
P2823,Croissants 2 lb #41,Bakery,9.56,611,2021-10-27,S006
P2824,Whole Wheat Bread 500 ml #41,Bakery,6.55,286,2022-08-24,S012
P2825,Muffins 1 L #41,Bakery,2.18,1439,2023-05-16,S013
P2826,Pita Bread 1 L #41,Bakery,6.42,1970,2021-01-30,S006
P2827,Brioche Buns 16 oz #41,Bakery,5.66,1067,2021-05-05,S007
P2828,Tortillas 12 oz #41,Bakery,4.58,1931,2021-08-23,S001
P2829,Sourdough Bread 1 lb #42,Bakery,3.66,601,2022-08-02,S020
P2830,Bagels 1 L #42,Bakery,5.55,462,2021-05-10,S015
P2831,Croissants 1 L #42,Bakery,6.00,1337,2020-08-15,S011
P2832,Whole Wheat Bread 16 oz #42,Bakery,8.98,1046,2020-11-22,S003
P2833,Muffins 500 ml #42,Bakery,2.06,1486,2020-03-07,S014
P2834,Pita Bread 1 L #42,Bakery,8.94,889,2022-08-20,S003
P2835,Brioche Buns 500 ml #42,Bakery,8.26,1200,2021-06-16,S004
P2836,Tortillas 500 ml #42,Bakery,7.73,1193,2023-05-28,S001
P2837,Sourdough Bread 32 oz #43,Bakery,5.51,1762,2020-05-02,S013
P2838,Bagels 32 oz #43,Bakery,8.63,918,2020-03-22,S017
P2839,Croissants 1 lb #43,Bakery,7.03,1712,2022-06-20,S004
P2840,Whole Wheat Bread 1 L #43,Bakery,2.83,1790,2021-06-21,S019
P2841,Muffins 500 ml #43,Bakery,8.03,446,2020-08-16,S012
P2842,Pita Bread 16 oz #43,Bakery,5.30,1969,2021-11-26,S008
P2843,Brioche Buns 32 oz #43,Bakery,8.36,298,2021-03-06,S011
P2844,Tortillas 1 lb #43,Bakery,7.14,1941,2020-05-31,S016
P2845,Sourdough Bread 32 oz #44,Bakery,8.02,704,2021-06-16,S015
P2846,Bagels 500 ml #44,Bakery,4.65,628,2022-07-11,S019
P2847,Croissants 1 L #44,Bakery,4.20,386,2020-03-14,S005
P2848,Whole Wheat Bread 16 oz #44,Bakery,6.17,1902,2020-02-23,S012
P2849,Muffins 32 oz #44,Bakery,6.51,1566,2021-08-19,S006
P2850,Pita Bread 1 lb #44,Bakery,6.54,1560,2021-09-16,S015
P2851,Brioche Buns 500 ml #44,Bakery,7.39,1749,2020-11-12,S005
P2852,Tortillas 1 L #44,Bakery,3.17,886,2021-08-21,S009
P2853,Sourdough Bread 1 L #45,Bakery,7.09,533,2020-02-27,S019
P2854,Bagels 12 oz #45,Bakery,4.42,631,2023-04-11,S012
P2855,Croissants 1 lb #45,Bakery,7.77,1076,2022-11-24,S020
P2856,Whole Wheat Bread 500 ml #45,Bakery,9.20,419,2021-12-05,S019
P2857,Muffins 2 lb #45,Bakery,8.82,866,2021-10-05,S013
P2858,Pita Bread 500 ml #45,Bakery,8.92,446,2022-09-20,S017
P2859,Brioche Buns 1 lb #45,Bakery,5.86,129,2022-09-18,S003
P2860,Tortillas 16 oz #45,Bakery,4.74,559,2021-09-25,S005
P2861,Sourdough Bread 500 ml #46,Bakery,4.23,503,2020-09-01,S012
P2862,Bagels 500 ml #46,Bakery,5.99,1956,2023-03-12,S001
P2863,Croissants 16 oz #46,Bakery,8.72,1618,2022-12-09,S007
P2864,Whole Wheat Bread 1 lb #46,Bakery,4.91,1382,2020-03-08,S004
P2865,Muffins 12 oz #46,Bakery,9.62,655,2022-11-05,S018
P2866,Pita Bread 1 L #46,Bakery,9.69,262,2023-01-06,S002
P2867,Brioche Buns 16 oz #46,Bakery,5.57,601,2022-12-06,S009
P2868,Tortillas 500 ml #46,Bakery,8.38,1432,2021-01-09,S008
P2869,Sourdough Bread 16 oz #47,Bakery,3.83,182,2022-07-23,S020
P2870,Bagels 12 oz #47,Bakery,4.13,1621,2021-07-22,S007
P2871,Croissants 16 oz #47,Bakery,7.87,1170,2020-05-10,S010
P2872,Whole Wheat Bread 16 oz #47,Bakery,2.49,1299,2021-04-11,S019
P2873,Muffins 2 lb #47,Bakery,5.82,1905,2020-07-20,S002
P2874,Pita Bread 12 oz #47,Bakery,4.55,502,2023-07-22,S016
P2875,Brioche Buns 1 lb #47,Bakery,2.93,504,2020-06-19,S004
P2876,Tortillas 2 lb #47,Bakery,6.34,1097,2021-03-16,S010
P2877,Sourdough Bread 1 lb #48,Bakery,6.55,1863,2023-04-06,S004
P2878,Bagels 1 L #48,Bakery,7.76,1416,2022-06-25,S007
P2879,Croissants 2 lb #48,Bakery,6.71,1647,2023-07-24,S015
P2880,Whole Wheat Bread 1 L #48,Bakery,9.94,933,2021-05-30,S020
P2881,Muffins 16 oz #48,Bakery,4.17,773,2023-07-16,S017
P2882,Pita Bread 500 ml #48,Bakery,5.87,713,2021-08-04,S009
P2883,Brioche Buns 32 oz #48,Bakery,8.94,663,2021-05-24,S018
P2884,Tortillas 1 lb #48,Bakery,6.02,328,2023-07-05,S006
P2885,Sourdough Bread 2 lb #49,Bakery,5.90,1063,2021-10-15,S016
P2886,Bagels 1 L #49,Bakery,3.31,984,2020-05-14,S010
P2887,Croissants 32 oz #49,Bakery,2.76,1406,2022-06-26,S018
P2888,Whole Wheat Bread 1 L #49,Bakery,8.58,322,2021-01-31,S008
P2889,Muffins 32 oz #49,Bakery,3.71,755,2022-10-24,S017
P2890,Pita Bread 32 oz #49,Bakery,5.78,1999,2023-11-03,S020
P2891,Brioche Buns 16 oz #49,Bakery,3.68,763,2023-10-08,S006
P2892,Tortillas 1 L #49,Bakery,3.54,451,2022-03-22,S006
P2893,Sourdough Bread 32 oz #50,Bakery,6.88,1157,2020-11-17,S016
P2894,Bagels 1 L #50,Bakery,7.23,1587,2022-05-03,S009
P2895,Croissants 1 lb #50,Bakery,3.83,1853,2021-06-22,S010
P2896,Whole Wheat Bread 32 oz #50,Bakery,4.97,1588,2021-09-19,S012
P2897,Muffins 1 lb #50,Bakery,8.63,730,2021-10-07,S014
P2898,Pita Bread 12 oz #50,Bakery,6.51,1661,2022-05-04,S013
P2899,Brioche Buns 32 oz #50,Bakery,2.44,1422,2022-04-17,S005
P2900,Tortillas 12 oz #50,Bakery,9.80,1776,2021-07-15,S007
P2901,Pasta 32 oz,Pantry,3.29,1805,2021-06-08,S012
P2902,Rice 1 L,Pantry,1.26,883,2022-05-25,S011
P2903,Olive Oil 1 L,Pantry,7.14,540,2021-02-12,S020
P2904,Tomato Sauce 12 oz,Pantry,6.53,252,2021-07-15,S008
P2905,Black Beans 500 ml,Pantry,2.76,1314,2022-09-09,S016
P2906,Canned Corn 1 L,Pantry,11.47,1450,2020-04-04,S013
P2907,Peanut Butter 1 lb,Pantry,8.57,611,2023-12-17,S009
P2908,Cereal 1 lb,Pantry,11.86,221,2023-04-15,S004
P2909,Flour 32 oz,Pantry,1.62,1201,2021-12-02,S012
P2910,Sugar 12 oz,Pantry,5.82,1066,2021-08-05,S005
P2911,Salt 32 oz,Pantry,10.69,1687,2020-05-31,S014
P2912,Spices 2 lb,Pantry,10.07,712,2020-11-04,S019
P2913,Pasta 1 lb #2,Pantry,3.20,602,2020-06-29,S011
P2914,Rice 32 oz #2,Pantry,7.30,1240,2023-09-15,S017
P2915,Olive Oil 12 oz #2,Pantry,9.99,387,2023-11-13,S003
P2916,Tomato Sauce 500 ml #2,Pantry,10.58,1613,2023-12-03,S011
P2917,Black Beans 1 L #2,Pantry,11.53,1013,2022-01-09,S007
P2918,Canned Corn 16 oz #2,Pantry,3.03,1043,2022-08-17,S012
P2919,Peanut Butter 500 ml #2,Pantry,4.66,630,2023-10-19,S009
P2920,Cereal 16 oz #2,Pantry,7.64,344,2020-02-17,S014
P2921,Flour 1 L #2,Pantry,5.70,198,2022-09-23,S017
P2922,Sugar 32 oz #2,Pantry,1.66,133,2022-11-15,S019
P2923,Salt 2 lb #2,Pantry,5.81,1888,2020-03-06,S011
P2924,Spices 32 oz #2,Pantry,9.69,1277,2022-10-04,S011
P2925,Pasta 2 lb #3,Pantry,7.98,288,2020-06-03,S018
P2926,Rice 16 oz #3,Pantry,9.59,1735,2022-12-25,S017
P2927,Olive Oil 2 lb #3,Pantry,10.31,1989,2020-06-28,S015
P2928,Tomato Sauce 1 L #3,Pantry,7.71,249,2021-01-25,S014
P2929,Black Beans 1 lb #3,Pantry,10.00,1921,2022-08-11,S005
P2930,Canned Corn 16 oz #3,Pantry,8.15,1426,2020-05-29,S019
P2931,Peanut Butter 1 L #3,Pantry,4.74,1518,2022-12-16,S014
P2932,Cereal 2 lb #3,Pantry,10.78,701,2022-04-02,S001
P2933,Flour 12 oz #3,Pantry,7.86,117,2022-03-09,S008
P2934,Sugar 32 oz #3,Pantry,4.55,1852,2020-11-04,S008
P2935,Salt 2 lb #3,Pantry,7.43,1037,2021-10-30,S007
P2936,Spices 32 oz #3,Pantry,9.47,1929,2023-03-22,S019
P2937,Pasta 16 oz #4,Pantry,2.68,731,2020-10-30,S006
P2938,Rice 2 lb #4,Pantry,2.11,1829,2022-12-28,S002
P2939,Olive Oil 32 oz #4,Pantry,9.57,241,2023-01-11,S011
P2940,Tomato Sauce 500 ml #4,Pantry,10.58,527,2021-04-16,S007
P2941,Black Beans 32 oz #4,Pantry,4.33,577,2022-05-18,S007
P2942,Canned Corn 16 oz #4,Pantry,9.50,1897,2020-02-25,S015
P2943,Peanut Butter 12 oz #4,Pantry,2.35,1009,2022-02-07,S007
P2944,Cereal 1 lb #4,Pantry,5.18,917,2022-07-04,S007
P2945,Flour 2 lb #4,Pantry,3.26,1768,2022-02-18,S004
P2946,Sugar 2 lb #4,Pantry,2.02,1970,2020-12-24,S019
P2947,Salt 16 oz #4,Pantry,8.97,1649,2020-09-06,S007
P2948,Spices 500 ml #4,Pantry,2.32,1338,2022-09-28,S012
P2949,Pasta 1 lb #5,Pantry,9.25,491,2021-10-10,S007
P2950,Rice 32 oz #5,Pantry,11.84,1078,2022-11-04,S009
P2951,Olive Oil 12 oz #5,Pantry,6.60,114,2022-07-24,S013
P2952,Tomato Sauce 1 L #5,Pantry,9.84,304,2022-03-30,S012
P2953,Black Beans 1 L #5,Pantry,4.96,233,2021-09-26,S014
P2954,Canned Corn 32 oz #5,Pantry,11.41,569,2023-08-28,S003
P2955,Peanut Butter 1 lb #5,Pantry,8.15,132,2022-03-09,S009
P2956,Cereal 12 oz #5,Pantry,9.03,388,2021-10-24,S008
P2957,Flour 16 oz #5,Pantry,2.95,1162,2020-01-19,S005
P2958,Sugar 1 L #5,Pantry,2.54,179,2022-08-20,S002
P2959,Salt 1 L #5,Pantry,7.56,1615,2021-03-05,S010
P2960,Spices 1 L #5,Pantry,5.09,422,2022-04-29,S014
P2961,Pasta 16 oz #6,Pantry,2.90,1619,2022-11-28,S006
P2962,Rice 1 L #6,Pantry,5.02,432,2020-08-12,S001
P2963,Olive Oil 1 lb #6,Pantry,6.47,1380,2021-09-18,S012
P2964,Tomato Sauce 2 lb #6,Pantry,11.00,757,2021-06-27,S001
P2965,Black Beans 12 oz #6,Pantry,9.62,1920,2021-11-10,S016
P2966,Canned Corn 1 lb #6,Pantry,1.38,195,2020-10-22,S018
P2967,Peanut Butter 500 ml #6,Pantry,5.15,1175,2023-05-10,S006
P2968,Cereal 32 oz #6,Pantry,2.74,1937,2020-01-31,S008
P2969,Flour 12 oz #6,Pantry,2.01,1074,2020-05-15,S015
P2970,Sugar 1 lb #6,Pantry,11.82,375,2023-01-04,S020
P2971,Salt 32 oz #6,Pantry,9.90,1075,2020-01-02,S016
P2972,Spices 16 oz #6,Pantry,10.90,761,2021-06-10,S018
P2973,Pasta 500 ml #7,Pantry,5.02,1567,2023-06-10,S004
P2974,Rice 16 oz #7,Pantry,6.26,357,2023-03-15,S008
P2975,Olive Oil 16 oz #7,Pantry,6.66,1450,2020-10-19,S003
P2976,Tomato Sauce 32 oz #7,Pantry,9.18,1916,2022-04-07,S020
P2977,Black Beans 32 oz #7,Pantry,2.16,478,2021-04-08,S010
P2978,Canned Corn 500 ml #7,Pantry,4.61,1309,2022-08-04,S017
P2979,Peanut Butter 1 L #7,Pantry,6.69,1942,2021-06-30,S005
P2980,Cereal 500 ml #7,Pantry,4.61,397,2022-02-06,S019
P2981,Flour 500 ml #7,Pantry,9.10,1955,2020-03-11,S013
P2982,Sugar 16 oz #7,Pantry,7.95,129,2021-02-09,S005
P2983,Salt 16 oz #7,Pantry,7.98,912,2021-05-02,S011
P2984,Spices 1 lb #7,Pantry,1.13,1856,2022-09-11,S012
P2985,Pasta 1 lb #8,Pantry,3.07,1025,2023-03-28,S007
P2986,Rice 2 lb #8,Pantry,5.99,1000,2021-06-22,S004
P2987,Olive Oil 1 L #8,Pantry,9.19,1153,2023-09-04,S011
P2988,Tomato Sauce 32 oz #8,Pantry,4.71,798,2021-01-16,S016
P2989,Black Beans 500 ml #8,Pantry,9.49,297,2022-07-23,S011
P2990,Canned Corn 12 oz #8,Pantry,9.40,1701,2021-06-22,S012
P2991,Peanut Butter 2 lb #8,Pantry,5.69,358,2020-02-22,S004
P2992,Cereal 1 L #8,Pantry,3.50,327,2022-07-25,S004
P2993,Flour 16 oz #8,Pantry,7.06,1888,2021-08-28,S012
P2994,Sugar 2 lb #8,Pantry,4.38,269,2022-06-12,S017
P2995,Salt 16 oz #8,Pantry,3.01,390,2022-11-12,S008
P2996,Spices 500 ml #8,Pantry,9.54,1624,2021-02-10,S012
P2997,Pasta 2 lb #9,Pantry,6.78,1861,2020-11-06,S017
P2998,Rice 32 oz #9,Pantry,6.78,1204,2022-12-27,S008
P2999,Olive Oil 16 oz #9,Pantry,8.63,866,2022-12-23,S006
P3000,Tomato Sauce 500 ml #9,Pantry,2.10,1399,2020-12-05,S020
P3001,Black Beans 2 lb #9,Pantry,3.49,1348,2020-11-07,S014
P3002,Canned Corn 12 oz #9,Pantry,10.44,920,2021-07-24,S010
P3003,Peanut Butter 1 lb #9,Pantry,5.29,1930,2022-12-04,S016
P3004,Cereal 500 ml #9,Pantry,6.15,714,2020-10-05,S001
P3005,Flour 2 lb #9,Pantry,1.82,1468,2023-12-21,S010
P3006,Sugar 2 lb #9,Pantry,3.30,236,2023-06-09,S002
P3007,Salt 16 oz #9,Pantry,9.31,1084,2020-10-14,S006
P3008,Spices 1 lb #9,Pantry,9.41,1710,2021-05-11,S006
P3009,Pasta 2 lb #10,Pantry,8.11,496,2022-03-11,S008
P3010,Rice 16 oz #10,Pantry,10.18,665,2020-05-24,S005
P3011,Olive Oil 500 ml #10,Pantry,10.82,1614,2020-09-09,S019
P3012,Tomato Sauce 16 oz #10,Pantry,11.39,1008,2020-11-06,S005
P3013,Black Beans 12 oz #10,Pantry,8.39,1404,2021-11-01,S004
P3014,Canned Corn 12 oz #10,Pantry,6.73,1680,2022-12-09,S020
P3015,Peanut Butter 1 lb #10,Pantry,6.18,711,2023-09-14,S004
P3016,Cereal 1 lb #10,Pantry,6.95,414,2023-06-03,S003
P3017,Flour 32 oz #10,Pantry,10.68,183,2021-11-30,S013
P3018,Sugar 12 oz #10,Pantry,10.22,1383,2021-06-07,S015
P3019,Salt 500 ml #10,Pantry,5.69,1516,2020-12-10,S016
P3020,Spices 2 lb #10,Pantry,9.34,311,2021-04-05,S003
P3021,Pasta 2 lb #11,Pantry,11.97,1871,2023-05-20,S012
P3022,Rice 1 lb #11,Pantry,3.65,1813,2023-09-23,S014
P3023,Olive Oil 12 oz #11,Pantry,5.64,1871,2023-07-30,S009
P3024,Tomato Sauce 32 oz #11,Pantry,10.27,1411,2021-07-18,S017
P3025,Black Beans 1 L #11,Pantry,4.62,614,2023-09-27,S012
P3026,Canned Corn 500 ml #11,Pantry,1.91,1750,2020-07-26,S016
