order_item_id,order_id,product_id,quantity,unit_price,line_total
ORD3112-17,ORD3112,P3818,2,2.52,5.04
ORD3112-18,ORD3112,P3752,1,12.02,12.02
ORD3112-19,ORD3112,P4923,1,7.31,7.31
ORD3112-20,ORD3112,P2035,1,4.62,4.62
ORD3113-1,ORD3113,P4247,1,6.35,6.35
ORD3113-2,ORD3113,P262,1,3.47,3.47
ORD3113-3,ORD3113,P1829,1,4.42,4.42
ORD3113-4,ORD3113,P776,1,5.33,5.33
ORD3113-5,ORD3113,P2349,1,15.95,15.95
ORD3113-6,ORD3113,P901,4,1.66,6.64
ORD3113-7,ORD3113,P218,1,3.44,3.44
ORD3113-8,ORD3113,P3916,2,3.40,6.80
ORD3113-9,ORD3113,P214,4,1.05,4.20
ORD3113-10,ORD3113,P1752,1,3.69,3.69
ORD3113-11,ORD3113,P997,3,0.80,2.40
ORD3113-12,ORD3113,P4491,1,9.15,9.15
ORD3113-13,ORD3113,P3664,1,12.99,12.99
ORD3113-14,ORD3113,P1078,1,2.09,2.09
ORD3113-15,ORD3113,P825,4,0.53,2.12
ORD3114-1,ORD3114,P4803,1,5.57,5.57
ORD3114-2,ORD3114,P162,3,3.16,9.48
ORD3114-3,ORD3114,P3370,1,4.77,4.77
ORD3114-4,ORD3114,P591,5,2.01,10.05
ORD3114-5,ORD3114,P2071,1,5.75,5.75
ORD3114-6,ORD3114,P925,1,3.90,3.90
ORD3115-1,ORD3115,P383,3,3.18,9.54
ORD3115-2,ORD3115,P4142,1,6.48,6.48
ORD3115-3,ORD3115,P1984,2,5.75,11.50
ORD3115-4,ORD3115,P4775,2,3.51,7.02
ORD3116-1,ORD3116,P935,2,1.60,3.20
ORD3116-2,ORD3116,P4458,1,11.83,11.83
ORD3116-3,ORD3116,P012,3,3.28,9.84
ORD3116-4,ORD3116,P2982,1,7.95,7.95
ORD3116-5,ORD3116,P4847,1,13.00,13.00
ORD3116-6,ORD3116,P4438,1,1.02,1.02
ORD3116-7,ORD3116,P603,3,5.03,15.09
ORD3116-8,ORD3116,P1474,1,5.81,5.81
ORD3116-9,ORD3116,P3912,1,10.34,10.34
ORD3116-10,ORD3116,P1325,2,4.16,8.32
ORD3116-11,ORD3116,P1987,1,3.26,3.26
ORD3117-1,ORD3117,P1754,1,4.62,4.62
ORD3117-2,ORD3117,P2988,1,4.71,4.71
ORD3117-3,ORD3117,P4527,1,11.16,11.16
ORD3117-4,ORD3117,P669,1,4.23,4.23
ORD3117-5,ORD3117,P423,1,3.12,3.12
ORD3117-6,ORD3117,P765,1,1.57,1.57
ORD3117-7,ORD3117,P3457,3,1.19,3.57
ORD3117-8,ORD3117,P4419,1,5.72,5.72
ORD3118-1,ORD3118,P2760,1,4.28,4.28
ORD3118-2,ORD3118,P308,3,3.25,9.75
ORD3118-3,ORD3118,P4873,1,6.98,6.98
ORD3118-4,ORD3118,P4005,2,2.02,4.04
ORD3118-5,ORD3118,P2237,2,4.18,8.36
ORD3118-6,ORD3118,P3301,3,8.09,24.27
ORD3118-7,ORD3118,P4566,1,11.68,11.68
ORD3118-8,ORD3118,P4407,3,3.84,11.52
ORD3119-1,ORD3119,P2879,2,6.71,13.42
ORD3119-2,ORD3119,P4119,3,1.56,4.68
ORD3119-3,ORD3119,P3433,2,4.06,8.12
ORD3119-4,ORD3119,P736,1,2.48,2.48
ORD3119-5,ORD3119,P4691,1,8.47,8.47
ORD3120-1,ORD3120,P1350,1,6.12,6.12
ORD3120-2,ORD3120,P3532,1,10.45,10.45
ORD3120-3,ORD3120,P2103,2,5.05,10.10
ORD3120-4,ORD3120,P4161,1,7.31,7.31
ORD3120-5,ORD3120,P2653,1,6.79,6.79
ORD3120-6,ORD3120,P311,4,0.76,3.04
ORD3120-7,ORD3120,P1114,5,0.60,3.00
ORD3120-8,ORD3120,P2153,1,9.07,9.07
ORD3120-9,ORD3120,P2272,1,19.31,19.31
ORD3120-10,ORD3120,P3175,2,5.12,10.24
ORD3120-11,ORD3120,P156,4,1.01,4.04
ORD3121-1,ORD3121,P1203,4,3.17,12.68
ORD3121-2,ORD3121,P4535,1,7.73,7.73
ORD3121-3,ORD3121,P4567,1,9.63,9.63
ORD3121-4,ORD3121,P3849,1,12.31,12.31
ORD3121-5,ORD3121,P1858,2,6.87,13.74
ORD3121-6,ORD3121,P2209,1,8.76,8.76
ORD3121-7,ORD3121,P1087,2,2.14,4.28
ORD3121-8,ORD3121,P3224,1,7.94,7.94
ORD3121-9,ORD3121,P3557,1,11.91,11.91
ORD3122-1,ORD3122,P499,5,5.48,27.40
ORD3122-2,ORD3122,P909,5,3.52,17.60
ORD3122-3,ORD3122,P4470,2,2.44,4.88
ORD3122-4,ORD3122,P3063,1,7.39,7.39
ORD3122-5,ORD3122,P389,3,3.19,9.57
ORD3122-6,ORD3122,P4617,1,11.41,11.41
ORD3122-7,ORD3122,P4664,1,6.46,6.46
ORD3122-8,ORD3122,P3193,2,5.51,11.02
ORD3122-9,ORD3122,P3972,1,6.17,6.17
ORD3122-10,ORD3122,P4865,1,6.26,6.26
ORD3122-11,ORD3122,P3451,2,3.25,6.50
ORD3122-12,ORD3122,P3140,2,4.15,8.30
ORD3122-13,ORD3122,P4574,1,11.10,11.10
ORD3122-14,ORD3122,P1907,2,3.63,7.26
ORD3122-15,ORD3122,P3424,1,10.41,10.41
ORD3122-16,ORD3122,P205,4,3.58,14.32
ORD3123-1,ORD3123,P2746,1,5.49,5.49
ORD3123-2,ORD3123,P2563,1,7.06,7.06
ORD3123-3,ORD3123,P4655,1,7.69,7.69
ORD3123-4,ORD3123,P2811,2,3.43,6.86
ORD3123-5,ORD3123,P2321,1,14.60,14.60
ORD3123-6,ORD3123,P074,3,1.21,3.63
ORD3123-7,ORD3123,P3524,1,8.33,8.33
ORD3123-8,ORD3123,P1160,4,1.13,4.52
ORD3123-9,ORD3123,P470,1,3.01,3.01
ORD3123-10,ORD3123,P018,2,4.60,9.20
ORD3123-11,ORD3123,P2360,1,11.54,11.54
ORD3123-12,ORD3123,P3250,1,9.67,9.67
ORD3123-13,ORD3123,P2046,1,17.37,17.37
ORD3123-14,ORD3123,P2584,2,4.30,8.60
ORD3123-15,ORD3123,P1143,4,4.42,17.68
ORD3123-16,ORD3123,P4692,3,2.64,7.92
ORD3123-17,ORD3123,P2377,1,5.90,5.90
ORD3123-18,ORD3123,P3791,1,8.18,8.18
ORD3123-19,ORD3123,P3136,3,1.46,4.38
ORD3123-20,ORD3123,P4373,3,1.23,3.69
ORD3124-1,ORD3124,P522,1,2.37,2.37
ORD3124-2,ORD3124,P3700,1,8.45,8.45
ORD3124-3,ORD3124,P4878,1,9.41,9.41
ORD3124-4,ORD3124,P1729,1,6.10,6.10
ORD3124-5,ORD3124,P4770,1,11.53,11.53
ORD3124-6,ORD3124,P3415,1,1.47,1.47
ORD3124-7,ORD3124,P587,5,4.85,24.25
ORD3124-8,ORD3124,P1574,1,6.38,6.38
ORD3124-9,ORD3124,P4484,2,3.28,6.56
ORD3124-10,ORD3124,P3845,1,12.25,12.25
ORD3125-1,ORD3125,P4907,1,4.51,4.51
ORD3125-2,ORD3125,P4156,1,6.89,6.89
ORD3125-3,ORD3125,P3881,2,2.14,4.28
ORD3125-4,ORD3125,P3286,3,2.19,6.57
ORD3125-5,ORD3125,P1104,3,2.78,8.34
ORD3125-6,ORD3125,P240,1,5.54,5.54
ORD3126-1,ORD3126,P1274,2,5.28,10.56
ORD3126-2,ORD3126,P300,5,4.97,24.85
ORD3126-3,ORD3126,P2808,1,6.45,6.45
ORD3126-4,ORD3126,P1353,1,5.49,5.49
ORD3126-5,ORD3126,P4664,1,6.46,6.46
ORD3126-6,ORD3126,P1368,1,1.30,1.30
ORD3126-7,ORD3126,P2447,1,18.70,18.70
ORD3126-8,ORD3126,P093,1,1.31,1.31
ORD3126-9,ORD3126,P2666,3,3.31,9.93
ORD3127-1,ORD3127,P2706,1,9.18,9.18
ORD3127-2,ORD3127,P4418,2,4.25,8.50
ORD3127-3,ORD3127,P2380,1,17.20,17.20
ORD3127-4,ORD3127,P1352,2,4.12,8.24
ORD3127-5,ORD3127,P4989,1,8.65,8.65
ORD3127-6,ORD3127,P1117,4,3.64,14.56
ORD3127-7,ORD3127,P2430,1,6.47,6.47
ORD3127-8,ORD3127,P3506,1,5.11,5.11
ORD3127-9,ORD3127,P2783,1,6.55,6.55
ORD3127-10,ORD3127,P4926,1,6.66,6.66
ORD3127-11,ORD3127,P1404,1,6.47,6.47
ORD3127-12,ORD3127,P2001,1,11.32,11.32
ORD3127-13,ORD3127,P4537,3,3.43,10.29
ORD3127-14,ORD3127,P4959,1,8.06,8.06
ORD3127-15,ORD3127,P413,1,5.04,5.04
ORD3127-16,ORD3127,P1438,3,3.19,9.57
ORD3127-17,ORD3127,P3059,4,3.70,14.80
ORD3127-18,ORD3127,P591,3,2.01,6.03
ORD3127-19,ORD3127,P4910,3,2.40,7.20
ORD3128-1,ORD3128,P537,4,2.43,9.72
ORD3128-2,ORD3128,P3885,1,1.76,1.76
ORD3128-3,ORD3128,P097,4,4.85,19.40
ORD3128-4,ORD3128,P4286,1,2.47,2.47
ORD3128-5,ORD3128,P821,2,2.86,5.72
ORD3128-6,ORD3128,P3142,2,3.21,6.42
ORD3128-7,ORD3128,P1727,1,4.96,4.96
ORD3128-8,ORD3128,P4139,2,3.22,6.44
ORD3128-9,ORD3128,P710,3,4.32,12.96
ORD3128-10,ORD3128,P4207,3,4.29,12.87
ORD3128-11,ORD3128,P4479,1,2.59,2.59
ORD3129-1,ORD3129,P1468,4,2.88,11.52
ORD3129-2,ORD3129,P1075,3,3.61,10.83
ORD3129-3,ORD3129,P3471,1,5.46,5.46
ORD3129-4,ORD3129,P104,2,3.78,7.56
ORD3129-5,ORD3129,P2345,1,9.00,9.00
ORD3129-6,ORD3129,P3537,1,7.95,7.95
ORD3129-7,ORD3129,P4433,2,3.71,7.42
ORD3129-8,ORD3129,P3331,1,6.03,6.03
ORD3129-9,ORD3129,P4396,2,1.37,2.74
ORD3129-10,ORD3129,P4713,1,4.93,4.93
ORD3129-11,ORD3129,P4062,1,7.68,7.68
ORD3129-12,ORD3129,P1616,1,5.94,5.94
ORD3130-1,ORD3130,P1754,3,4.62,13.86
ORD3130-2,ORD3130,P272,1,5.53,5.53
ORD3130-3,ORD3130,P082,1,3.78,3.78
ORD3130-4,ORD3130,P3142,1,3.21,3.21
ORD3130-5,ORD3130,P4315,1,6.29,6.29
ORD3130-6,ORD3130,P1874,2,2.49,4.98
ORD3131-1,ORD3131,P2141,1,17.05,17.05
ORD3131-2,ORD3131,P338,1,3.77,3.77
ORD3131-3,ORD3131,P2166,1,9.51,9.51
ORD3131-4,ORD3131,P3485,1,7.83,7.83
ORD3132-1,ORD3132,P4748,1,6.97,6.97
ORD3132-2,ORD3132,P4262,1,7.64,7.64
ORD3132-3,ORD3132,P1256,1,4.30,4.30
ORD3132-4,ORD3132,P4066,1,2.35,2.35
ORD3132-5,ORD3132,P619,3,2.81,8.43
ORD3132-6,ORD3132,P3419,1,3.65,3.65
ORD3132-7,ORD3132,P3619,1,4.92,4.92
ORD3132-8,ORD3132,P2767,1,4.42,4.42
ORD3132-9,ORD3132,P1623,1,2.72,2.72
ORD3132-10,ORD3132,P3051,1,9.32,9.32
ORD3132-11,ORD3132,P2482,1,18.80,18.80
ORD3132-12,ORD3132,P3369,1,8.28,8.28
ORD3132-13,ORD3132,P4218,1,3.19,3.19
ORD3132-14,ORD3132,P4610,1,4.72,4.72
ORD3133-1,ORD3133,P3274,1,8.83,8.83
ORD3133-2,ORD3133,P2711,1,4.49,4.49
ORD3133-3,ORD3133,P2591,1,6.17,6.17
ORD3133-4,ORD3133,P178,3,2.51,7.53
ORD3133-5,ORD3133,P1817,3,4.15,12.45
ORD3134-1,ORD3134,P2592,1,7.73,7.73
ORD3134-2,ORD3134,P1265,1,6.30,6.30
ORD3134-3,ORD3134,P768,4,1.59,6.36
ORD3134-4,ORD3134,P4630,4,2.46,9.84
ORD3134-5,ORD3134,P419,2,1.01,2.02
ORD3134-6,ORD3134,P3373,3,4.87,14.61
ORD3134-7,ORD3134,P408,3,2.99,8.97
ORD3134-8,ORD3134,P153,3,1.39,4.17
ORD3134-9,ORD3134,P4798,1,12.21,12.21
ORD3134-10,ORD3134,P3289,1,7.08,7.08
ORD3134-11,ORD3134,P3032,2,2.29,4.58
ORD3134-12,ORD3134,P773,2,5.77,11.54
ORD3134-13,ORD3134,P4771,1,9.52,9.52
ORD3134-14,ORD3134,P4817,1,12.24,12.24
ORD3134-15,ORD3134,P787,6,4.26,25.56
ORD3134-16,ORD3134,P1996,2,2.72,5.44
ORD3134-17,ORD3134,P269,6,2.25,13.50
ORD3134-18,ORD3134,P2806,2,3.25,6.50
ORD3135-1,ORD3135,P3549,1,2.69,2.69
ORD3135-2,ORD3135,P3179,1,11.31,11.31
ORD3135-3,ORD3135,P3498,1,1.01,1.01
ORD3135-4,ORD3135,P967,1,4.11,4.11
ORD3135-5,ORD3135,P993,1,2.60,2.60
ORD3135-6,ORD3135,P4581,1,7.11,7.11
ORD3135-7,ORD3135,P4585,1,4.22,4.22
ORD3135-8,ORD3135,P2783,1,6.55,6.55
ORD3136-1,ORD3136,P2428,1,13.60,13.60
ORD3136-2,ORD3136,P4108,2,4.23,8.46
ORD3136-3,ORD3136,P3593,2,6.00,12.00
ORD3136-4,ORD3136,P2785,3,5.06,15.18
ORD3136-5,ORD3136,P2124,1,19.53,19.53
ORD3136-6,ORD3136,P348,3,4.89,14.67
ORD3136-7,ORD3136,P772,5,1.34,6.70
ORD3136-8,ORD3136,P400,2,1.41,2.82
ORD3136-9,ORD3136,P2203,1,4.72,4.72
ORD3136-10,ORD3136,P2472,1,18.68,18.68
ORD3136-11,ORD3136,P1799,1,3.07,3.07
ORD3136-12,ORD3136,P267,1,3.94,3.94
ORD3136-13,ORD3136,P3791,2,8.18,16.36
ORD3136-14,ORD3136,P3061,1,6.32,6.32
ORD3136-15,ORD3136,P1713,2,7.31,14.62
ORD3136-16,ORD3136,P3075,1,1.72,1.72
ORD3137-1,ORD3137,P4957,3,7.72,23.16
ORD3137-2,ORD3137,P4282,2,4.60,9.20
ORD3137-3,ORD3137,P1351,2,1.82,3.64
ORD3137-4,ORD3137,P736,1,2.48,2.48
ORD3137-5,ORD3137,P2293,1,9.38,9.38
ORD3137-6,ORD3137,P3511,2,8.84,17.68
ORD3137-7,ORD3137,P1934,2,4.09,8.18
ORD3137-8,ORD3137,P1518,1,4.05,4.05
ORD3137-9,ORD3137,P3317,1,9.09,9.09
ORD3138-1,ORD3138,P3697,3,10.38,31.14
ORD3138-2,ORD3138,P1460,2,1.66,3.32
ORD3138-3,ORD3138,P4051,2,2.04,4.08
ORD3138-4,ORD3138,P1868,2,2.54,5.08
ORD3138-5,ORD3138,P4009,3,10.55,31.65
ORD3138-6,ORD3138,P4925,3,6.95,20.85
ORD3138-7,ORD3138,P635,3,2.18,6.54
ORD3138-8,ORD3138,P1112,2,5.60,11.20
ORD3138-9,ORD3138,P4892,1,7.36,7.36
ORD3138-10,ORD3138,P3068,2,8.79,17.58
ORD3138-11,ORD3138,P2446,1,8.77,8.77
ORD3138-12,ORD3138,P4837,2,7.93,15.86
ORD3139-1,ORD3139,P473,1,4.53,4.53
ORD3139-2,ORD3139,P3331,1,6.03,6.03
ORD3139-3,ORD3139,P2722,2,4.79,9.58
ORD3139-4,ORD3139,P3636,1,2.32,2.32
ORD3139-5,ORD3139,P1757,2,3.49,6.98
ORD3139-6,ORD3139,P2750,1,7.65,7.65
ORD3139-7,ORD3139,P4200,3,3.39,10.17
ORD3139-8,ORD3139,P2124,1,19.53,19.53
ORD3139-9,ORD3139,P3136,2,1.46,2.92
ORD3139-10,ORD3139,P1567,1,7.51,7.51
ORD3139-11,ORD3139,P4669,1,2.37,2.37
ORD3139-12,ORD3139,P4625,1,6.20,6.20
ORD3140-1,ORD3140,P1740,2,1.20,2.40
ORD3140-2,ORD3140,P3687,1,8.31,8.31
ORD3140-3,ORD3140,P2917,1,11.53,11.53
ORD3140-4,ORD3140,P2847,1,4.20,4.20
ORD3140-5,ORD3140,P1182,1,1.49,1.49
ORD3140-6,ORD3140,P392,1,3.52,3.52
ORD3140-7,ORD3140,P3357,1,2.14,2.14
ORD3140-8,ORD3140,P4145,1,6.25,6.25
ORD3141-1,ORD3141,P1473,3,2.87,8.61
ORD3141-2,ORD3141,P2248,1,15.28,15.28
ORD3141-3,ORD3141,P4418,2,4.25,8.50
ORD3141-4,ORD3141,P4529,1,9.22,9.22
ORD3141-5,ORD3141,P831,4,3.58,14.32
ORD3141-6,ORD3141,P1480,4,1.39,5.56
ORD3141-7,ORD3141,P2493,1,12.66,12.66
ORD3141-8,ORD3141,P1792,2,4.49,8.98
ORD3142-1,ORD3142,P448,1,5.86,5.86
ORD3142-2,ORD3142,P260,3,2.96,8.88
ORD3142-3,ORD3142,P4575,1,4.27,4.27
ORD3142-4,ORD3142,P3261,1,5.72,5.72
ORD3142-5,ORD3142,P3964,1,13.13,13.13
ORD3142-6,ORD3142,P4022,1,7.48,7.48
ORD3142-7,ORD3142,P3609,3,1.88,5.64
ORD3142-8,ORD3142,P3027,1,3.67,3.67
ORD3142-9,ORD3142,P2472,1,18.68,18.68
ORD3142-10,ORD3142,P4602,1,4.20,4.20
ORD3142-11,ORD3142,P3324,1,9.75,9.75
ORD3143-1,ORD3143,P4882,1,14.36,14.36
ORD3143-2,ORD3143,P2357,1,6.18,6.18
ORD3143-3,ORD3143,P519,3,3.48,10.44
ORD3143-4,ORD3143,P3734,1,13.61,13.61
ORD3143-5,ORD3143,P3806,1,7.95,7.95
ORD3143-6,ORD3143,P2312,1,9.97,9.97
ORD3143-7,ORD3143,P968,4,2.49,9.96
ORD3143-8,ORD3143,P4271,1,4.16,4.16
ORD3143-9,ORD3143,P3543,1,10.69,10.69
ORD3143-10,ORD3143,P4855,1,11.64,11.64
ORD3143-11,ORD3143,P1204,1,5.91,5.91
ORD3143-12,ORD3143,P4695,1,10.15,10.15
ORD3143-13,ORD3143,P476,1,4.67,4.67
ORD3143-14,ORD3143,P3500,1,10.78,10.78
ORD3143-15,ORD3143,P4174,1,4.92,4.92
ORD3143-16,ORD3143,P1147,3,3.09,9.27
ORD3143-17,ORD3143,P1556,1,6.21,6.21
ORD3143-18,ORD3143,P1217,1,4.54,4.54
ORD3143-19,ORD3143,P2564,2,2.12,4.24
ORD3143-20,ORD3143,P764,2,1.28,2.56
ORD3143-21,ORD3143,P4946,2,3.77,7.54
ORD3144-1,ORD3144,P4341,1,6.82,6.82
ORD3144-2,ORD3144,P4256,1,6.55,6.55
ORD3144-3,ORD3144,P2570,1,4.69,4.69
ORD3144-4,ORD3144,P1350,1,6.12,6.12
ORD3144-5,ORD3144,P4046,1,7.14,7.14
ORD3144-6,ORD3144,P1789,1,7.78,7.78
ORD3144-7,ORD3144,P1189,4,3.06,12.24
ORD3144-8,ORD3144,P458,3,1.95,5.85
ORD3144-9,ORD3144,P3132,1,3.25,3.25
ORD3144-10,ORD3144,P4963,1,4.57,4.57
ORD3144-11,ORD3144,P1164,1,1.00,1.00
ORD3144-12,ORD3144,P2830,1,5.55,5.55
ORD3144-13,ORD3144,P2199,1,3.78,3.78
ORD3144-14,ORD3144,P1017,1,4.57,4.57
ORD3144-15,ORD3144,P2694,1,4.48,4.48
ORD3144-16,ORD3144,P690,1,4.44,4.44
ORD3145-1,ORD3145,P2446,1,8.77,8.77
ORD3145-2,ORD3145,P744,1,0.95,0.95
ORD3145-3,ORD3145,P3397,1,7.13,7.13
ORD3145-4,ORD3145,P453,1,1.16,1.16
ORD3145-5,ORD3145,P3802,1,14.66,14.66
ORD3145-6,ORD3145,P4392,1,7.24,7.24
ORD3146-1,ORD3146,P4714,1,11.16,11.16
ORD3146-2,ORD3146,P2005,1,15.13,15.13
ORD3146-3,ORD3146,P1360,3,2.51,7.53
ORD3146-4,ORD3146,P1792,1,4.49,4.49
ORD3146-5,ORD3146,P3045,2,2.11,4.22
ORD3146-6,ORD3146,P381,5,2.55,12.75
ORD3146-7,ORD3146,P4040,2,3.84,7.68
ORD3146-8,ORD3146,P2427,1,8.12,8.12
ORD3146-9,ORD3146,P4895,1,8.26,8.26
ORD3146-10,ORD3146,P3921,2,4.20,8.40
ORD3146-11,ORD3146,P2606,2,2.31,4.62
ORD3146-12,ORD3146,P4445,2,1.49,2.98
ORD3146-13,ORD3146,P4150,1,5.17,5.17
ORD3146-14,ORD3146,P887,1,3.12,3.12
ORD3146-15,ORD3146,P3928,1,5.59,5.59
ORD3146-16,ORD3146,P109,4,3.55,14.20
ORD3146-17,ORD3146,P1358,4,3.59,14.36
ORD3146-18,ORD3146,P3977,1,12.54,12.54
ORD3146-19,ORD3146,P3613,1,4.40,4.40
ORD3146-20,ORD3146,P2967,1,5.15,5.15
ORD3146-21,ORD3146,P3819,1,8.42,8.42
ORD3147-1,ORD3147,P1423,3,2.63,7.89
ORD3147-2,ORD3147,P2802,1,7.38,7.38
ORD3147-3,ORD3147,P317,4,4.85,19.40
ORD3147-4,ORD3147,P1699,2,2.42,4.84
ORD3148-1,ORD3148,P783,2,5.42,10.84
ORD3148-2,ORD3148,P4674,1,10.64,10.64
ORD3148-3,ORD3148,P4071,1,3.87,3.87
ORD3148-4,ORD3148,P4107,2,6.89,13.78
ORD3148-5,ORD3148,P872,5,3.26,16.30
ORD3148-6,ORD3148,P368,1,3.34,3.34
ORD3148-7,ORD3148,P1832,2,2.20,4.40
ORD3148-8,ORD3148,P1389,3,6.92,20.76
ORD3148-9,ORD3148,P4710,1,2.47,2.47
ORD3149-1,ORD3149,P4663,1,3.00,3.00
ORD3149-2,ORD3149,P844,1,3.34,3.34
ORD3149-3,ORD3149,P1389,1,6.92,6.92
ORD3149-4,ORD3149,P1178,4,1.24,4.96
ORD3149-5,ORD3149,P3742,2,1.62,3.24
ORD3149-6,ORD3149,P4654,1,9.92,9.92
ORD3149-7,ORD3149,P593,1,2.95,2.95
ORD3149-8,ORD3149,P4867,1,10.98,10.98
ORD3149-9,ORD3149,P1895,1,7.68,7.68
ORD3149-10,ORD3149,P1170,4,2.72,10.88
ORD3149-11,ORD3149,P3650,1,10.85,10.85
ORD3149-12,ORD3149,P3541,1,1.56,1.56
ORD3149-13,ORD3149,P886,1,4.30,4.30
ORD3149-14,ORD3149,P2781,1,7.06,7.06
ORD3150-1,ORD3150,P4130,1,6.81,6.81
ORD3150-2,ORD3150,P2180,2,5.55,11.10
ORD3150-3,ORD3150,P2899,3,2.44,7.32
ORD3150-4,ORD3150,P1109,5,1.57,7.85
ORD3150-5,ORD3150,P3893,1,11.44,11.44
ORD3150-6,ORD3150,P246,1,4.20,4.20
ORD3150-7,ORD3150,P2760,2,4.28,8.56
ORD3150-8,ORD3150,P3123,3,2.09,6.27
ORD3150-9,ORD3150,P989,3,4.96,14.88
ORD3150-10,ORD3150,P1280,2,4.48,8.96
ORD3151-1,ORD3151,P797,1,5.85,5.85
ORD3151-2,ORD3151,P216,1,4.66,4.66
ORD3151-3,ORD3151,P3983,1,11.21,11.21
ORD3151-4,ORD3151,P022,4,3.68,14.72
ORD3152-1,ORD3152,P3624,1,11.90,11.90
ORD3152-2,ORD3152,P4043,1,8.99,8.99
ORD3152-3,ORD3152,P1802,1,3.22,3.22
ORD3152-4,ORD3152,P2894,1,7.23,7.23
ORD3152-5,ORD3152,P1147,1,3.09,3.09
ORD3152-6,ORD3152,P1884,1,3.16,3.16
ORD3152-7,ORD3152,P4399,1,2.28,2.28
ORD3152-8,ORD3152,P421,1,3.94,3.94
ORD3152-9,ORD3152,P4699,1,5.30,5.30
ORD3152-10,ORD3152,P2523,1,4.70,4.70
ORD3152-11,ORD3152,P4262,1,7.64,7.64
ORD3152-12,ORD3152,P318,1,4.60,4.60
ORD3152-13,ORD3152,P340,4,2.59,10.36
ORD3152-14,ORD3152,P1971,1,4.75,4.75
ORD3152-15,ORD3152,P184,5,0.75,3.75
ORD3152-16,ORD3152,P3022,1,3.65,3.65
ORD3153-1,ORD3153,P168,2,1.97,3.94
ORD3153-2,ORD3153,P1995,4,5.15,20.60
ORD3153-3,ORD3153,P2403,1,5.64,5.64
ORD3153-4,ORD3153,P1950,1,5.75,5.75
ORD3153-5,ORD3153,P1118,2,5.26,10.52
ORD3153-6,ORD3153,P2966,3,1.38,4.14
ORD3153-7,ORD3153,P4892,1,7.36,7.36
ORD3153-8,ORD3153,P566,1,5.72,5.72
ORD3153-9,ORD3153,P4621,1,6.26,6.26
ORD3153-10,ORD3153,P4392,1,7.24,7.24
ORD3153-11,ORD3153,P4368,3,1.64,4.92
ORD3153-12,ORD3153,P1659,1,5.98,5.98
ORD3154-1,ORD3154,P330,2,0.99,1.98
ORD3154-2,ORD3154,P2206,1,18.03,18.03
ORD3154-3,ORD3154,P2135,1,6.21,6.21
ORD3154-4,ORD3154,P3395,1,1.23,1.23
ORD3154-5,ORD3154,P2331,1,13.41,13.41
ORD3154-6,ORD3154,P1154,5,3.43,17.15
ORD3154-7,ORD3154,P2245,1,8.50,8.50
ORD3154-8,ORD3154,P358,2,0.56,1.12
ORD3154-9,ORD3154,P2080,2,3.88,7.76
ORD3154-10,ORD3154,P4812,1,9.34,9.34
ORD3154-11,ORD3154,P1348,3,4.32,12.96
ORD3154-12,ORD3154,P3773,1,2.74,2.74
ORD3154-13,ORD3154,P882,7,1.58,11.06
ORD3154-14,ORD3154,P1285,1,7.27,7.27
ORD3154-15,ORD3154,P680,3,2.26,6.78
ORD3154-16,ORD3154,P2852,2,3.17,6.34
ORD3154-17,ORD3154,P2003,1,16.50,16.50
ORD3155-1,ORD3155,P908,1,5.25,5.25
ORD3155-2,ORD3155,P3173,1,7.25,7.25
ORD3155-3,ORD3155,P965,3,3.93,11.79
ORD3155-4,ORD3155,P1478,1,6.53,6.53
ORD3155-5,ORD3155,P130,1,5.17,5.17
ORD3155-6,ORD3155,P1714,1,7.27,7.27
ORD3155-7,ORD3155,P4306,3,1.10,3.30
ORD3155-8,ORD3155,P4823,1,7.42,7.42
ORD3155-9,ORD3155,P2166,1,9.51,9.51
ORD3155-10,ORD3155,P103,3,3.01,9.03
ORD3155-11,ORD3155,P1747,1,6.48,6.48
ORD3155-12,ORD3155,P3829,1,8.28,8.28
ORD3155-13,ORD3155,P3054,1,2.60,2.60
ORD3155-14,ORD3155,P2289,1,5.09,5.09
ORD3155-15,ORD3155,P785,2,1.24,2.48
ORD3155-16,ORD3155,P616,7,1.04,7.28
ORD3155-17,ORD3155,P3536,1,7.35,7.35
ORD3155-18,ORD3155,P844,3,3.34,10.02
ORD3155-19,ORD3155,P293,5,0.69,3.45
ORD3155-20,ORD3155,P507,1,3.97,3.97
ORD3155-21,ORD3155,P182,5,2.55,12.75
ORD3155-22,ORD3155,P4742,1,10.77,10.77
ORD3155-23,ORD3155,P210,6,1.99,11.94
ORD3156-1,ORD3156,P4420,1,5.66,5.66
ORD3156-2,ORD3156,P2194,1,16.24,16.24
ORD3156-3,ORD3156,P4555,1,6.11,6.11
ORD3156-4,ORD3156,P2773,1,5.48,5.48
ORD3156-5,ORD3156,P2857,1,8.82,8.82
ORD3156-6,ORD3156,P841,2,2.08,4.16
ORD3156-7,ORD3156,P4506,1,9.79,9.79
ORD3156-8,ORD3156,P4430,1,1.23,1.23
ORD3156-9,ORD3156,P4737,1,2.21,2.21
ORD3156-10,ORD3156,P3914,1,13.52,13.52
ORD3156-11,ORD3156,P1162,4,0.88,3.52
ORD3156-12,ORD3156,P3586,1,3.64,3.64
ORD3156-13,ORD3156,P985,3,0.62,1.86
ORD3156-14,ORD3156,P1228,3,1.92,5.76
ORD3157-1,ORD3157,P3456,3,2.89,8.67
